Order_ID,Product,Region,Salesperson,Quantity,Unit_Price,Order_Date,Discount,Revenue
7014,Keyboard,North,John,4,99999,2024-13-01,0,5000
2667,Mouse,West,,100,2000,2024-02-10,-5,-100
9867,Laptp,,Rohit,-1,99999,,5,2000
2823,Charger,,,100,2000,2024-01-15,15,2000
6147,Laptp,West,,5,,2024-01-01,15,1000
2356,Mouse,,,-20,99999,2024-13-01,,1000
4072,Laptp,North,,-1,1500,2024-01-15,5,
4259,Monitr,South,,4,-200,2024-13-01,15,2000
7199,Laptp,West,,1,2000,2024-13-01,200,
1546,,East,,3,500,,10,5000
6231,Laptp,,,-20,1000,2024-01-01,10,5000
8965,Monitr,,Amit,500,-200,2024-01-15,15,2000
3083,Monitr,,Priya,4,1500,2024-13-01,10,3000
3040,Monitor,South,Sneha,5,2000,,-5,
5534,Monitr,South,,3,,2024-02-10,10,3000
2752,Keyboard,,Rohit,,2000,2024-13-01,-5,5000
2849,Mobile,,Rohit,4,500,,,-100
3642,Keyboard,West,Priya,5,2000,2024-01-15,10,
2600,,North,Rohit,-1,1500,2024-00-10,-5,5000
5402,Laptp,North,Priya,-1,,2024-13-01,15,1000
4799,Keyboard,East,Rohit,500,99999,2024-02-10,0,2000
1618,Mouse,,,2,,2024-02-10,10,1000
2132,Tablet,,Amit,4,500,2024-13-01,15,
6491,Mobile,North,,100,1500,2024-01-15,10,1000
6795,Tablet,East,,4,500,,200,-100
8633,Charger,East,Rohit,3,500,2024-13-01,5,
2487,Keyboard,South,,-20,500,2024-02-10,-5,3000
8848,Tablet,South,Rohit,,2000,2024-13-01,,2000
6009,Monitr,,,3,1000,2024-02-10,200,3000
3113,Laptop,West,,2,2000,2024-00-10,0,-100
2044,Laptop,,,500,1500,2024-13-01,-5,5000
3431,Monitr,,Sneha,3,-200,2024-01-01,10,2000
8979,Tablet,,,1,500,2024-13-01,15,1000
2582,Laptp,East,Amit,500,500,2024-02-10,0,
2308,Monitr,,,5,1000,,10,2000
5917,Mobile,,,-1,,2024-01-15,5,5000
9793,Headphones,East,Amit,2,500,2024-02-10,15,3000
2620,Mouse,,,1,2000,2024-00-10,,5000
8503,,West,Amit,,99999,2024-01-15,10,1000
5766,Laptp,South,,5,500,2024-01-01,15,
6362,Mobile,South,Rohit,-20,1500,2024-01-01,200,
6192,Tablet,East,John,,99999,2024-00-10,10,1000
7622,Laptp,,,2,1000,2024-00-10,,
7093,Laptp,,Rohit,-1,-200,2024-00-10,5,2000
7704,Tablet,North,Priya,1,,,-5,2000
1100,,West,,100,-200,2024-00-10,,1000
7657,Monitr,,,-1,1500,2024-13-01,200,1000
6875,Tablet,,Sneha,-1,2000,2024-02-10,,5000
5271,Keyboard,North,Amit,,-200,,,
1237,Keyboard,West,Priya,-20,1500,2024-13-01,-5,-100
8226,Mouse,West,,5,-200,,0,3000
9032,Laptop,South,,500,500,2024-01-15,15,1000
6218,Monitor,East,Priya,3,1000,,10,5000
5025,Mouse,,,500,500,2024-01-01,-5,1000
7073,Mouse,West,John,5,1000,,5,1000
3542,,,,100,2000,2024-01-01,10,2000
2537,,West,Amit,3,1500,2024-01-15,0,-100
1754,Headphones,,Rohit,-1,-200,2024-01-01,5,
8396,Monitor,South,Amit,-20,1000,,0,-100
8823,Laptop,East,,4,1500,2024-00-10,10,1000
6507,Laptp,North,Sneha,5,99999,2024-00-10,5,
5235,Monitor,North,Amit,4,-200,,200,5000
1540,Headphones,,Priya,500,99999,2024-00-10,-5,1000
6510,Charger,,Priya,-1,99999,2024-01-15,10,-100
9461,Mouse,South,Rohit,,1000,2024-02-10,15,3000
8926,Tablet,West,Rohit,,500,2024-01-15,0,-100
6131,,South,Rohit,-20,1000,,15,2000
9697,Mouse,East,,-1,1000,2024-02-10,200,3000
2129,,North,,5,,2024-01-01,200,2000
4145,Monitr,,Sneha,-20,-200,,15,1000
9553,Headphones,North,,3,-200,,10,-100
4720,,,,3,99999,2024-01-01,200,1000
5067,Mouse,,,-1,2000,2024-01-01,10,
5195,Mouse,,,-20,-200,2024-02-10,,2000
8281,Monitor,,,1,500,2024-01-01,,5000
3509,Monitor,East,Amit,4,500,2024-01-15,5,3000
6016,Tablet,West,John,-20,1500,,10,-100
7533,Mobile,South,,100,1000,2024-02-10,0,5000
5727,Monitr,North,,4,1000,2024-00-10,10,2000
1681,Tablet,,Amit,1,-200,,10,5000
4932,Charger,North,,5,1000,2024-02-10,-5,2000
6560,Monitr,,Rohit,1,500,,15,
5016,Monitor,,,500,,2024-01-15,15,
8339,Mouse,South,Sneha,100,1500,,200,5000
1719,Laptp,,,-1,1000,2024-01-15,,5000
1074,Mouse,,,5,,2024-01-15,-5,-100
5157,Laptop,,Amit,4,-200,2024-01-01,5,2000
9511,Tablet,West,,-1,2000,,5,
3149,Monitr,North,Priya,3,500,,10,-100
7713,Laptp,,,100,2000,2024-00-10,-5,5000
5207,Laptop,South,,5,500,,0,-100
8141,Charger,West,,5,1500,2024-00-10,15,2000
9652,Mouse,,Amit,1,-200,2024-13-01,0,2000
4936,Mobile,West,Priya,-20,2000,,-5,5000
2075,,,,100,1500,,15,3000
4876,Headphones,,Amit,-1,99999,,-5,-100
5615,Laptop,West,,1,99999,2024-01-15,-5,1000
8265,Mouse,East,Amit,4,1500,,10,2000
7379,Mouse,East,,4,1500,2024-01-01,5,
5652,Monitr,West,,500,2000,,-5,-100
7792,Monitr,East,,-20,2000,2024-02-10,10,1000
8456,Mobile,South,Amit,2,2000,2024-01-01,15,2000
5674,,North,Rohit,4,99999,2024-01-15,-5,-100
1541,,,,-20,99999,2024-01-01,5,3000
3161,Laptop,,Priya,3,1000,,0,1000
3251,,South,,-20,1500,2024-01-15,0,
5569,Monitor,North,Sneha,5,-200,,,1000
3744,,East,John,-1,1000,,200,-100
7041,Monitr,,,5,500,2024-02-10,0,5000
5675,,South,,5,99999,2024-02-10,,2000
2560,Headphones,,Priya,4,2000,2024-00-10,5,5000
2164,Mouse,,Rohit,500,-200,,10,3000
6419,Mouse,West,Priya,,,2024-13-01,-5,1000
3722,Charger,,Sneha,-20,500,2024-01-01,-5,5000
1470,Charger,North,,,1500,2024-13-01,200,3000
2468,Mobile,North,Priya,,99999,2024-01-01,10,5000
8925,Laptop,,,,99999,2024-00-10,-5,
1808,,,Rohit,1,1500,2024-00-10,5,5000
9363,,West,,,-200,2024-02-10,-5,2000
7719,Keyboard,East,Rohit,4,1000,,200,-100
6073,Laptp,,,2,99999,,-5,5000
9012,Monitr,South,John,,2000,2024-02-10,5,5000
2645,Laptop,South,Sneha,1,99999,,15,5000
9249,Mouse,South,John,1,-200,2024-02-10,0,5000
2129,Tablet,East,,5,2000,,0,5000
2353,Charger,,,,99999,2024-01-01,0,1000
1767,Laptp,,,2,500,,,1000
4895,Monitr,West,Amit,-20,-200,,0,-100
9874,,South,,100,500,2024-13-01,-5,
4454,,North,Rohit,4,500,,-5,1000
8329,Monitor,North,John,4,,2024-13-01,15,3000
2790,Monitor,North,Rohit,-20,,2024-02-10,10,2000
1885,Charger,,,5,1500,2024-00-10,200,5000
8734,Laptop,,,-20,99999,2024-13-01,10,5000
4906,Monitr,East,Rohit,4,1500,2024-00-10,-5,5000
5492,,South,Amit,5,1500,2024-02-10,,
3073,Laptp,,Rohit,-20,-200,2024-01-01,15,
1312,Mouse,North,,3,2000,,5,3000
7269,Laptop,,,100,1500,2024-01-15,-5,5000
6317,Charger,,,,1000,2024-13-01,10,
1810,Mobile,North,John,100,500,,200,5000
7841,,South,,5,-200,,15,1000
3032,Keyboard,,Sneha,-1,2000,2024-02-10,200,5000
8129,Laptop,East,Priya,-20,99999,2024-02-10,200,3000
3705,,West,,-1,,,5,3000
9788,Headphones,West,John,,500,2024-13-01,200,
3147,Monitr,,,-20,1500,2024-01-15,,5000
1615,Monitor,North,Amit,4,,,-5,3000
1947,Headphones,,Priya,,,2024-01-01,0,1000
6677,Laptop,,Rohit,500,,2024-13-01,-5,
5651,Laptop,North,John,4,-200,,15,1000
8866,Headphones,South,Priya,,500,2024-01-01,-5,3000
3013,Mobile,,,,2000,2024-02-10,10,-100
4697,Headphones,North,,3,500,,,
1490,Mouse,South,John,4,1000,,-5,5000
5350,Laptp,East,,3,1500,2024-13-01,15,-100
3428,Headphones,East,Rohit,3,-200,2024-01-01,,2000
5987,,,,-20,2000,2024-00-10,5,5000
9733,,North,John,4,-200,2024-00-10,15,5000
5920,Headphones,East,Amit,4,2000,2024-00-10,-5,1000
3926,Monitr,,Priya,,1500,,-5,5000
8282,Laptp,South,Priya,4,99999,,0,2000
5376,Keyboard,West,Priya,,1000,2024-01-01,5,
5868,Headphones,West,John,2,,2024-00-10,0,
7986,,East,Rohit,4,1500,2024-02-10,,-100
7862,Headphones,South,John,2,,,200,2000
5423,Mouse,,John,100,1500,,0,1000
7870,,West,,500,500,,5,-100
9159,Monitor,,,-1,-200,2024-01-01,5,2000
3073,,,Priya,,1000,,5,
7170,,West,Rohit,100,-200,2024-02-10,-5,-100
1701,Mouse,West,Sneha,4,1000,2024-01-15,,2000
9113,Headphones,East,,-20,1500,2024-01-01,10,1000
7825,Monitr,,Rohit,2,1000,2024-00-10,,-100
8867,,South,,4,,2024-00-10,5,5000
5264,Mouse,North,John,5,1000,,,5000
8968,Monitr,South,Amit,500,1000,2024-01-15,200,
9146,Laptp,North,Rohit,5,-200,,15,1000
8776,Monitr,West,Priya,500,1000,2024-13-01,200,5000
9558,Mobile,,Amit,500,99999,2024-01-15,200,5000
9719,Tablet,South,Sneha,100,2000,2024-00-10,15,5000
5886,Laptp,,Sneha,5,99999,2024-00-10,10,3000
4935,Tablet,South,,2,1500,2024-13-01,200,5000
5619,Headphones,,Amit,5,500,,,3000
6191,Headphones,,,1,500,2024-01-15,200,2000
7875,Mobile,South,Sneha,100,2000,2024-02-10,200,
8856,Laptop,,Amit,2,-200,2024-01-15,-5,
6401,,,John,-1,2000,2024-02-10,200,-100
4022,Tablet,East,Amit,2,500,2024-00-10,,-100
6738,Mouse,,John,5,,2024-00-10,15,3000
6984,Mobile,West,,-20,500,2024-01-15,5,1000
2770,Laptp,East,,-1,500,2024-00-10,0,-100
9989,Keyboard,East,Priya,,99999,,5,-100
4215,Mouse,South,Priya,5,1500,,10,3000
7694,Monitr,West,Sneha,,500,,0,5000
3976,Headphones,,,2,500,,5,-100
4737,,,,-20,99999,,,1000
1752,Laptp,South,Amit,1,1000,,-5,
2392,Mobile,North,,1,2000,2024-13-01,200,2000
7789,Tablet,South,,100,99999,2024-01-01,,2000
1677,Tablet,,John,3,500,2024-02-10,15,3000
1105,Charger,,Priya,3,500,2024-00-10,,-100
5753,Headphones,,,500,,,,3000
2946,Mouse,,Priya,,99999,,10,3000
6544,Monitr,South,Priya,4,500,2024-02-10,200,3000
2095,Monitr,North,Sneha,4,1500,,-5,
7985,Headphones,South,Priya,-1,-200,2024-01-15,0,5000
2782,,,,,,2024-13-01,5,
5541,Charger,,,2,500,2024-02-10,5,2000
4257,,North,,500,-200,2024-00-10,10,2000
7213,,West,Rohit,2,1500,2024-01-01,0,2000
5869,Charger,,Sneha,100,2000,,200,5000
2561,,,Amit,4,500,2024-13-01,,5000
5006,Mouse,South,Rohit,-20,2000,,-5,1000
4981,Charger,,Sneha,1,500,2024-01-15,200,5000
6682,Mobile,North,,1,,2024-00-10,10,2000
6782,Charger,,Sneha,500,,2024-13-01,,5000
1943,,West,,4,-200,,5,5000
5550,Tablet,,John,1,1500,2024-00-10,10,5000
1600,Monitor,East,Rohit,3,1000,2024-01-15,-5,3000
7376,Laptop,North,Rohit,3,99999,2024-01-15,10,-100
2524,Tablet,,,-1,-200,2024-01-01,10,-100
4766,Tablet,West,,,-200,,200,5000
1250,Keyboard,,Rohit,100,1500,,5,3000
1078,Keyboard,South,Priya,-1,500,2024-13-01,-5,2000
4123,Headphones,East,,1,2000,2024-01-01,5,1000
8064,Keyboard,North,,3,2000,2024-01-01,15,
9417,Headphones,,Priya,500,500,,-5,-100
2209,Tablet,,,4,1000,2024-01-01,5,1000
6153,Laptop,West,Amit,3,1000,,-5,
5898,Mouse,East,,5,1000,,5,-100
3178,Mouse,West,,100,500,2024-02-10,,2000
8610,,,Amit,1,99999,2024-01-15,5,3000
9895,Monitor,,,2,,2024-01-01,-5,5000
3544,Laptp,West,Amit,-1,-200,2024-02-10,0,3000
6522,Mouse,West,Priya,1,,2024-02-10,,
3370,,,,5,500,2024-02-10,-5,-100
4281,,,,-20,,2024-01-01,-5,5000
5710,,,,100,99999,2024-02-10,-5,
1328,Laptp,East,John,,1000,2024-01-01,15,
6579,Charger,North,,3,,2024-13-01,0,-100
5228,Monitr,,Amit,-1,500,2024-01-15,15,5000
7794,Tablet,East,,3,-200,2024-00-10,10,1000
1120,Laptop,,Sneha,5,,2024-01-01,200,1000
7749,Headphones,West,Priya,-1,,2024-01-15,10,-100
1964,Laptp,West,John,2,,2024-01-01,10,-100
5224,,,Sneha,-20,,,200,
4675,Monitor,South,,4,-200,2024-13-01,5,2000
6694,Mouse,,Sneha,2,500,,200,3000
3076,Mobile,,Priya,-1,1500,2024-01-15,5,1000
7865,Mouse,East,,3,,2024-01-15,,5000
6643,Keyboard,,Rohit,500,1500,2024-02-10,0,
9524,Tablet,East,John,,-200,,200,3000
6249,Keyboard,North,,1,500,2024-01-01,0,-100
2316,Mouse,,Priya,-20,2000,2024-01-01,-5,3000
2196,Mobile,,Rohit,100,99999,2024-00-10,10,
4170,Keyboard,East,,-1,1500,2024-02-10,10,3000
1355,Laptop,,Priya,1,500,,-5,2000
1028,,East,Priya,3,2000,2024-02-10,5,
2013,Keyboard,South,Sneha,3,,2024-00-10,15,-100
3024,Mobile,West,,3,-200,2024-02-10,-5,3000
9490,Keyboard,West,,-1,-200,2024-02-10,200,3000
6839,Laptp,,,,500,2024-13-01,0,-100
6791,Charger,East,Priya,2,1000,,0,1000
1754,Headphones,East,,5,2000,2024-01-15,15,3000
9961,Mouse,East,Rohit,,1000,,0,3000
4735,Laptp,East,Sneha,2,-200,2024-00-10,0,1000
2238,Headphones,South,Rohit,1,-200,2024-13-01,200,
2906,Charger,,Rohit,4,,,5,1000
8399,Laptp,South,Sneha,4,,2024-13-01,0,5000
8961,Monitor,,,4,1500,2024-13-01,10,5000
5601,Laptp,,Rohit,1,-200,2024-02-10,10,2000
2460,Laptop,South,Amit,3,,,,3000
8669,,South,,-1,1500,,5,-100
2416,Mobile,West,,4,2000,2024-00-10,5,5000
8766,Mouse,,,2,1000,2024-02-10,10,
2428,Tablet,South,Priya,100,2000,2024-02-10,5,
5378,Headphones,East,Sneha,1,99999,2024-13-01,200,-100
8529,Keyboard,South,,500,1000,2024-01-01,5,5000
5474,Mouse,East,Sneha,5,500,2024-00-10,,1000
4071,Tablet,,,2,2000,2024-00-10,15,-100
1555,Charger,,Amit,4,99999,2024-13-01,-5,2000
9547,Laptp,,,3,500,2024-13-01,0,1000
2563,Tablet,West,Amit,-1,1000,,,2000
2040,,,Amit,,-200,2024-01-15,200,-100
3686,Monitor,,Amit,500,-200,2024-13-01,15,5000
3553,Mouse,,John,4,1500,2024-02-10,0,1000
2779,Mouse,West,,3,2000,,10,5000
1075,Mouse,East,Sneha,-1,2000,2024-13-01,15,2000
5326,,,Rohit,,1500,2024-00-10,0,
6835,,,Sneha,5,1500,2024-01-01,,-100
6057,Mobile,East,,-20,,2024-01-01,0,1000
3349,Charger,East,,-1,99999,2024-02-10,5,5000
3773,,West,Sneha,5,-200,2024-01-01,-5,2000
3262,Mobile,,Sneha,500,,2024-13-01,0,
4229,Mouse,South,,4,1000,2024-01-01,10,1000
1392,Monitor,,Amit,1,-200,2024-13-01,,2000
2108,Keyboard,North,Amit,-20,2000,,200,1000
5362,,South,John,5,1500,2024-01-15,15,1000
6188,Monitor,,,1,1500,2024-00-10,0,3000
9802,Headphones,South,Sneha,1,99999,,,5000
6057,Charger,,Priya,1,-200,2024-02-10,10,3000
4998,Laptp,North,,1,500,2024-01-15,200,1000
9864,,East,,100,99999,2024-01-01,-5,2000
7566,Mouse,South,,2,99999,2024-02-10,15,5000
4677,Tablet,,,500,,,200,2000
6796,Keyboard,West,John,-1,-200,2024-13-01,0,2000
7363,Laptp,South,,3,-200,2024-01-15,10,-100
9123,Monitr,East,,500,500,2024-00-10,5,
9222,,,Amit,4,1500,2024-00-10,,1000
8690,Monitor,South,,-1,2000,2024-01-15,,2000
2400,Keyboard,,Sneha,3,2000,2024-01-15,0,1000
5071,Monitr,,Amit,5,500,2024-01-15,10,3000
9808,Mobile,,,4,99999,2024-01-01,15,-100
3786,Monitr,South,,,,,15,-100
8169,Laptp,,Rohit,500,1000,,15,3000
1870,Charger,West,Amit,5,-200,,15,2000
5196,Monitor,North,Amit,1,2000,2024-00-10,0,-100
3739,Keyboard,South,John,5,1000,,0,1000
1940,Monitr,West,Rohit,5,-200,2024-00-10,200,
1340,Monitor,,,500,,2024-01-01,,5000
8422,Keyboard,West,,100,500,2024-02-10,200,3000
5133,,West,Priya,5,99999,2024-00-10,10,3000
1659,Keyboard,,Priya,5,,2024-02-10,5,
4457,,East,,2,1500,,0,2000
3975,Laptp,South,Priya,500,,2024-02-10,200,3000
1453,Monitor,South,Sneha,4,500,2024-02-10,15,3000
9184,Laptp,South,Priya,-1,500,2024-00-10,5,5000
6442,,North,Sneha,-20,,2024-13-01,200,
1818,Monitr,West,,,-200,2024-02-10,,
5868,Headphones,South,,5,500,,15,1000
1012,Charger,,Amit,5,1500,,-5,
8727,Headphones,East,,-1,1000,,10,-100
1920,Laptop,,Priya,2,,2024-13-01,5,5000
5920,Mouse,,John,500,500,2024-01-01,,-100
3418,,North,,2,99999,,200,
7475,Headphones,,Rohit,500,-200,,0,1000
3017,Mobile,,Rohit,4,-200,2024-13-01,10,5000
8957,Charger,East,,-20,-200,2024-13-01,15,3000
5792,Mouse,,,-20,1000,2024-01-15,5,2000
7830,Monitr,West,,,1500,2024-02-10,,3000
3434,Laptp,,Amit,1,,2024-00-10,5,1000
3868,Mobile,,,5,500,2024-01-15,10,5000
2438,Mouse,,,,1000,,200,3000
4543,Mouse,,Rohit,500,1500,2024-13-01,0,1000
2781,Keyboard,,,500,2000,2024-01-01,0,-100
7343,Laptop,West,Rohit,500,500,2024-00-10,200,3000
3263,Laptp,South,,3,-200,2024-01-01,-5,2000
1211,Monitr,East,Amit,4,-200,2024-13-01,10,-100
9699,,,,100,1500,2024-01-01,15,3000
7159,Monitor,,Amit,100,99999,2024-01-15,5,3000
8027,Headphones,East,Amit,2,99999,2024-01-01,15,3000
1331,Charger,,John,100,1000,2024-01-15,,1000
7860,Laptop,North,Amit,-1,99999,2024-02-10,15,5000
9044,Keyboard,,Amit,500,-200,,-5,
9169,Keyboard,,Amit,5,,2024-00-10,10,1000
9742,Mouse,North,,2,1000,2024-01-01,-5,-100
6720,Tablet,,,5,-200,2024-01-15,0,
1727,Headphones,,,2,,2024-13-01,-5,-100
5975,Laptop,South,Priya,5,1500,,10,
4243,,,,500,1500,,10,3000
1648,Mouse,East,Priya,-1,1000,2024-13-01,5,-100
6095,Laptop,East,John,-1,1000,2024-01-15,10,2000
7614,Mobile,,John,1,,2024-00-10,,
8135,Laptp,,,500,99999,2024-02-10,5,-100
2009,,West,,,500,2024-02-10,5,-100
2550,Charger,,Rohit,-1,1000,2024-00-10,15,
9995,Headphones,,,2,-200,,-5,3000
8492,,,,1,500,2024-01-01,10,2000
4401,Keyboard,North,,4,500,2024-01-15,15,3000
8447,,,Priya,500,99999,2024-02-10,15,
6424,,East,John,500,500,2024-00-10,-5,-100
5241,Tablet,,John,3,1500,2024-02-10,5,1000
4161,Monitr,West,,1,1500,2024-02-10,15,-100
5155,Monitor,West,,2,500,2024-01-01,15,
8478,Laptp,,Rohit,500,500,2024-02-10,5,1000
9719,Headphones,East,,500,1500,2024-01-15,5,5000
7617,Mobile,East,,1,,2024-00-10,0,2000
6660,Headphones,East,Amit,500,99999,,10,-100
9624,Monitr,,Sneha,1,99999,,0,5000
2176,,,Rohit,-20,-200,,-5,3000
8956,,South,,4,99999,2024-01-01,200,
9592,Charger,,,5,2000,,5,5000
3233,Charger,,,100,1000,2024-01-01,,2000
5700,Laptop,,Sneha,5,500,,15,1000
6906,Mouse,North,Rohit,5,1500,2024-00-10,15,1000
8860,Charger,,Rohit,4,99999,2024-01-15,5,3000
8526,Tablet,South,Amit,500,500,,15,3000
6559,Monitor,South,John,100,500,,0,
7732,Mobile,West,Priya,500,500,2024-02-10,15,5000
3513,,,Rohit,-1,99999,2024-02-10,,
8830,,South,Amit,-1,500,,10,1000
7944,Monitr,West,,5,,2024-01-15,-5,1000
8910,Keyboard,North,Sneha,-20,1000,,-5,-100
6649,Charger,West,,1,1000,2024-13-01,-5,5000
2096,,North,,,1500,2024-00-10,200,
2951,Keyboard,,,-20,,2024-01-15,0,3000
8799,,,,,,2024-02-10,10,5000
9804,Charger,East,John,-20,1000,2024-00-10,10,-100
1595,,East,,4,1500,,,3000
8875,,,Rohit,2,,2024-00-10,-5,5000
5439,,West,Sneha,1,1500,2024-02-10,,3000
6972,,,Rohit,3,1000,2024-01-15,,2000
1858,Tablet,East,,500,500,2024-13-01,,1000
6519,Keyboard,,Priya,1,-200,2024-00-10,-5,-100
8385,Mouse,West,,5,-200,,0,5000
9636,,South,,-20,-200,2024-00-10,200,-100
5317,Mobile,,,,,2024-00-10,,2000
4454,Monitor,,,500,1500,,0,5000
2030,Tablet,West,Priya,1,500,,15,1000
8906,Mouse,,,5,1000,,10,-100
2447,Monitor,,John,1,99999,,-5,1000
3850,Mouse,North,Sneha,2,2000,2024-01-15,15,3000
9106,Mouse,,Priya,2,-200,2024-00-10,200,-100
8151,Mouse,East,Amit,5,,,15,1000
7952,Laptop,East,John,-20,99999,2024-02-10,5,-100
5055,Monitor,East,Rohit,4,,2024-02-10,-5,-100
6402,Mouse,West,,,1500,,15,1000
2672,Laptp,,Sneha,5,1000,2024-01-01,15,1000
5532,Laptp,North,Sneha,2,-200,,5,
5924,,East,,500,1000,2024-00-10,-5,
7085,,,Amit,-20,,,200,1000
8734,Charger,,,100,,2024-13-01,15,-100
5864,Mobile,South,,500,-200,,5,-100
2221,,,Priya,,-200,2024-01-01,200,
3860,Keyboard,South,,5,1500,2024-00-10,0,5000
9428,,North,,5,1500,,10,-100
4253,Charger,East,Sneha,2,2000,2024-00-10,,2000
4782,Laptop,South,Amit,4,500,,15,2000
7957,Laptp,,,2,1500,2024-01-15,200,
1766,Monitor,,Amit,2,500,,0,2000
3681,Mobile,,,100,,2024-01-15,10,
8710,Mobile,South,Rohit,4,2000,2024-02-10,200,3000
8482,,,Amit,4,2000,2024-01-01,200,-100
6086,Keyboard,,John,-1,99999,2024-01-01,200,1000
8964,Monitor,East,,4,99999,,0,2000
3665,,,Sneha,500,99999,2024-01-01,5,1000
4513,Monitr,North,John,500,2000,,200,2000
1495,Keyboard,East,,3,1000,2024-02-10,0,5000
6822,Mobile,West,Amit,,-200,2024-13-01,200,5000
3072,Laptop,South,Amit,-1,99999,2024-13-01,15,
8795,Tablet,West,,3,-200,,15,1000
9529,Tablet,South,John,4,,2024-13-01,-5,
4949,Laptp,North,Rohit,1,1000,,,3000
7033,Mobile,East,Amit,500,1000,2024-01-01,,
9328,Laptop,,John,-1,2000,2024-00-10,15,-100
3555,Keyboard,,John,-20,1000,2024-01-01,0,-100
7370,Laptop,,,-1,,,200,
5415,Headphones,East,Sneha,500,,2024-00-10,200,
6959,Keyboard,South,Rohit,,99999,,-5,2000
6993,Mouse,,Priya,100,1000,2024-01-15,-5,2000
6021,Keyboard,,John,5,-200,,200,3000
3907,Laptp,West,,100,,,200,1000
3914,,,,-20,-200,2024-02-10,15,5000
4870,Tablet,,Sneha,1,500,,0,1000
6085,Keyboard,,Priya,3,1000,2024-13-01,15,5000
7546,,East,,4,2000,2024-01-01,10,2000
1395,Mouse,East,,500,99999,2024-01-01,0,
1938,Headphones,South,Sneha,100,2000,2024-01-15,5,-100
3510,,,Sneha,100,,2024-00-10,200,3000
5636,,West,,2,,2024-13-01,5,3000
2649,,,Rohit,-1,2000,2024-02-10,200,-100
4690,Laptop,,Amit,3,500,2024-00-10,200,3000
4435,Monitor,,Rohit,,2000,2024-00-10,,1000
4201,Tablet,,Priya,4,1000,,10,2000
5179,Laptop,South,,,2000,2024-13-01,5,2000
9405,Headphones,,,4,1500,2024-02-10,200,
4237,,West,Rohit,3,500,,15,-100
4862,Monitor,,,2,99999,,5,-100
1058,Mobile,North,Amit,4,500,2024-13-01,15,1000
5938,Charger,,Rohit,-20,2000,2024-13-01,10,
3971,Laptp,North,Rohit,2,1500,2024-01-01,-5,5000
9314,Laptop,West,Rohit,-1,1000,2024-02-10,-5,2000
4345,,,John,1,2000,2024-00-10,-5,3000
3486,Monitr,,John,1,1000,2024-13-01,200,-100
1561,Monitor,,Rohit,5,1500,2024-01-15,,
4981,Mobile,,Amit,-1,99999,2024-02-10,-5,5000
7261,Monitr,South,,1,2000,2024-01-15,5,3000
2737,Charger,East,,4,2000,2024-00-10,,3000
4554,Charger,,Amit,5,1000,2024-02-10,-5,
8095,Tablet,South,Amit,2,2000,2024-01-01,-5,
9266,Monitr,West,Amit,-1,1500,2024-02-10,10,
1294,Tablet,,,4,2000,2024-00-10,0,2000
9212,Tablet,,,100,99999,2024-01-01,-5,-100
6330,Tablet,,,1,99999,2024-00-10,10,-100
5655,,,Sneha,-20,,,10,1000
2109,Tablet,,Rohit,1,1500,2024-02-10,200,-100
4771,Mobile,North,,1,500,2024-00-10,10,
9563,Laptp,,,4,1000,2024-02-10,0,-100
7123,Keyboard,,Rohit,1,-200,2024-01-01,0,2000
8647,Mobile,,Sneha,5,-200,2024-02-10,10,1000
2174,Headphones,,Amit,,1500,2024-00-10,0,5000
2164,Tablet,South,Priya,-1,-200,2024-00-10,15,1000
9712,Monitor,West,Priya,100,500,,10,2000
5466,Monitor,North,,100,500,,-5,2000
6538,Monitr,,Sneha,2,1500,,5,-100
8111,,West,,4,500,2024-00-10,15,1000
9434,Monitr,North,Priya,-1,500,2024-01-15,10,1000
3800,Headphones,North,John,500,-200,2024-01-15,5,-100
5607,,,Rohit,500,,2024-01-15,200,2000
8262,Mobile,North,Priya,3,2000,2024-13-01,-5,2000
2541,,,,-1,-200,,5,5000
3765,Monitor,South,,4,-200,2024-02-10,,2000
5491,Mouse,,,500,,2024-01-15,200,2000
4083,,,,-1,2000,2024-00-10,,3000
6356,,West,,,500,2024-00-10,200,3000
2857,Mouse,East,,500,2000,2024-01-15,5,3000
1769,,East,John,-1,99999,,10,
2422,Keyboard,,,100,99999,2024-01-15,10,-100
9598,Mouse,East,Rohit,5,,2024-00-10,10,
3972,Laptop,West,,4,1000,2024-01-15,10,2000
2872,Tablet,,John,1,1000,,5,3000
6599,,,Rohit,100,2000,,-5,-100
3269,Headphones,West,Rohit,,99999,2024-13-01,0,5000
6275,Monitr,North,,4,1000,2024-13-01,200,5000
5749,Laptop,,Priya,3,1500,,0,5000
7571,Laptp,,,5,1000,,-5,2000
6072,Tablet,North,,4,2000,2024-13-01,-5,-100
6463,Monitor,,Sneha,-1,500,2024-01-01,200,3000
8450,Tablet,,Priya,,,2024-13-01,10,2000
9420,,,,3,1000,2024-00-10,,2000
4959,Monitr,,,-20,2000,,5,5000
2313,Charger,North,Amit,1,99999,,0,3000
8847,,West,John,-1,,2024-01-01,-5,
2070,,East,,5,1500,2024-00-10,5,1000
4285,Charger,,,1,500,2024-00-10,,2000
9949,Laptop,,Amit,1,-200,,-5,3000
4095,Mobile,,Rohit,,,,5,1000
1320,Monitor,,,4,-200,2024-01-15,,1000
3321,Monitr,South,Priya,100,99999,,-5,
1555,Monitr,,,2,,,,
